is_admin,id,score,created_at,surveyed_at,sessions,messages
0,135436,4,2018-03-06T14:45:47Z,2018-04-06T14:45:47Z,98,233
1,129070,9,2018-03-06T15:07:07Z,2018-04-06T15:07:07Z,51,241
0,137761,6,2018-03-06T15:54:36Z,2018-04-06T15:54:36Z,10,25
0,133038,9,2018-03-06T16:14:57Z,2018-04-06T16:14:57Z,15,42
0,138938,7,2018-03-06T16:35:49Z,2018-04-06T16:35:49Z,83,212
1,127167,10,2018-03-06T18:14:58Z,2018-04-06T18:14:58Z,34,140
0,132856,10,2018-03-06T18:55:20Z,2018-04-06T18:55:20Z,81,166
0,137563,5,2018-03-06T18:59:19Z,2018-04-06T18:59:19Z,3,0
1,128733,9,2018-03-06T19:58:12Z,2018-04-06T19:58:12Z,39,183
0,132265,10,2018-03-06T20:00:27Z,2018-04-06T20:00:27Z,73,134
0,134571,0,2018-03-06T21:26:15Z,2018-04-06T21:26:15Z,42,144
1,128111,9,2018-03-06T21:36:37Z,2018-04-06T21:36:37Z,23,91
0,135003,4,2018-03-06T23:48:41Z,2018-04-06T23:48:41Z,57,195
1,127380,9,2018-03-06T23:57:27Z,2018-04-06T23:57:27Z,36,115
0,131937,10,2018-03-07T00:08:05Z,2018-04-07T00:08:05Z,7,22
1,127817,9,2018-03-07T00:24:04Z,2018-04-07T00:24:04Z,20,63
0,131511,9,2018-03-07T00:42:25Z,2018-04-07T00:42:25Z,44,128
0,138247,7,2018-03-07T00:59:53Z,2018-04-07T00:59:53Z,76,246
0,138366,7,2018-03-07T01:47:09Z,2018-04-07T01:47:09Z,77,310
0,133432,9,2018-03-07T01:52:04Z,2018-04-07T01:52:04Z,21,67
0,140656,7,2018-03-07T01:52:35Z,2018-04-07T01:52:35Z,21,49
0,136089,4,2018-03-07T03:07:31Z,2018-04-07T03:07:31Z,33,143
1,128651,10,2018-03-07T05:29:58Z,2018-04-07T05:29:58Z,3,14
0,134195,9,2018-03-07T05:48:48Z,2018-04-07T05:48:48Z,12,34
0,130435,9,2018-03-07T05:59:10Z,2018-04-07T05:59:10Z,9,27
1,128190,9,2018-03-07T06:03:17Z,2018-04-07T06:03:17Z,74,302
1,126898,10,2018-03-07T06:19:44Z,2018-04-07T06:19:44Z,5,17
0,135884,6,2018-03-07T07:10:14Z,2018-04-07T07:10:14Z,18,53
0,140040,7,2018-03-07T07:20:03Z,2018-04-07T07:20:03Z,9,14
0,139752,8,2018-03-07T08:40:10Z,2018-04-07T08:40:10Z,24,118
1,126247,9,2018-03-07T08:43:27Z,2018-04-07T08:43:27Z,22,56
1,128572,9,2018-03-07T08:48:21Z,2018-04-07T08:48:21Z,25,102
0,134622,3,2018-03-07T09:22:09Z,2018-04-07T09:22:09Z,4,10
1,129323,3,2018-03-07T09:40:23Z,2018-04-07T09:40:23Z,8,36
0,133868,9,2018-03-07T10:32:31Z,2018-04-07T10:32:31Z,23,71
0,132301,9,2018-03-07T11:19:46Z,2018-04-07T11:19:46Z,59,166
0,132691,9,2018-03-07T11:23:24Z,2018-04-07T11:23:24Z,7,24
0,131294,9,2018-03-07T11:53:43Z,2018-04-07T11:53:43Z,3,11
0,133649,9,2018-03-07T12:04:48Z,2018-04-07T12:04:48Z,3,9
0,136474,3,2018-03-07T12:48:53Z,2018-04-07T12:48:53Z,60,238
1,129985,0,2018-03-07T12:51:43Z,2018-04-07T12:51:43Z,143,659
0,136794,1,2018-03-07T12:55:38Z,2018-04-07T12:55:38Z,21,42
1,129604,2,2018-03-07T13:07:19Z,2018-04-07T13:07:19Z,5,11
0,133020,10,2018-03-07T13:48:19Z,2018-04-07T13:48:19Z,142,387
0,131000,10,2018-03-07T14:04:12Z,2018-04-07T14:04:12Z,18,49
0,138115,8,2018-03-07T14:42:17Z,2018-04-07T14:42:17Z,3,11
0,132403,10,2018-03-07T16:38:37Z,2018-04-07T16:38:37Z,5,21
0,138952,7,2018-03-07T16:39:32Z,2018-04-07T16:39:32Z,85,116
0,132133,9,2018-03-07T16:53:40Z,2018-04-07T16:53:40Z,68,181
0,133103,10,2018-03-07T17:21:08Z,2018-04-07T17:21:08Z,17,69
0,131043,10,2018-03-07T17:24:10Z,2018-04-07T17:24:10Z,139,293
0,131718,9,2018-03-07T19:02:42Z,2018-04-07T19:02:42Z,35,69
0,137198,1,2018-03-07T20:23:17Z,2018-04-07T20:23:17Z,11,39
0,133217,10,2018-03-07T20:40:05Z,2018-04-07T20:40:05Z,16,38
0,131399,9,2018-03-07T21:22:18Z,2018-04-07T21:22:18Z,17,68
0,137321,0,2018-03-07T21:26:35Z,2018-04-07T21:26:35Z,9,23
0,134093,9,2018-03-07T21:39:35Z,2018-04-07T21:39:35Z,3,11
0,135041,6,2018-03-07T21:41:09Z,2018-04-07T21:41:09Z,11,22
0,139228,8,2018-03-07T22:11:19Z,2018-04-07T22:11:19Z,38,143
0,133831,10,2018-03-07T22:18:37Z,2018-04-07T22:18:37Z,22,83
1,130296,8,2018-03-07T22:39:00Z,2018-04-07T22:39:00Z,9,29
1,128380,10,2018-03-07T23:01:20Z,2018-04-07T23:01:20Z,82,133
0,136160,6,2018-03-07T23:20:11Z,2018-04-07T23:20:11Z,31,77
0,136105,2,2018-03-07T23:27:04Z,2018-04-07T23:27:04Z,12,36
1,125910,10,2018-03-07T23:39:44Z,2018-04-07T23:39:44Z,17,50
0,140542,7,2018-03-07T23:44:43Z,2018-04-07T23:44:43Z,5,18
0,139891,7,2018-03-08T00:17:27Z,2018-04-08T00:17:27Z,5,19
0,133231,9,2018-03-08T00:43:53Z,2018-04-08T00:43:53Z,6,25
1,126718,9,2018-03-08T01:00:09Z,2018-04-08T01:00:09Z,22,50
0,137679,3,2018-03-08T02:03:02Z,2018-04-08T02:03:02Z,4,16
1,129560,0,2018-03-08T02:10:55Z,2018-04-08T02:10:55Z,28,88
1,126917,9,2018-03-08T02:38:23Z,2018-04-08T02:38:23Z,3,15
1,128667,10,2018-03-08T02:45:39Z,2018-04-08T02:45:39Z,128,427
0,130774,10,2018-03-08T02:50:40Z,2018-04-08T02:50:40Z,47,134
0,135949,2,2018-03-08T03:27:18Z,2018-04-08T03:27:18Z,49,214
1,129901,0,2018-03-08T03:35:04Z,2018-04-08T03:35:04Z,31,75
0,138910,7,2018-03-08T03:45:45Z,2018-04-08T03:45:45Z,16,62
1,126611,10,2018-03-08T03:50:59Z,2018-04-08T03:50:59Z,89,199
1,126345,9,2018-03-08T03:56:02Z,2018-04-08T03:56:02Z,65,267
1,130207,6,2018-03-08T04:05:41Z,2018-04-08T04:05:41Z,100,421
0,133542,10,2018-03-08T05:11:46Z,2018-04-08T05:11:46Z,36,147
0,134340,5,2018-03-08T05:15:09Z,2018-04-08T05:15:09Z,54,116
1,130386,8,2018-03-08T06:50:07Z,2018-04-08T06:50:07Z,45,58
1,129438,0,2018-03-08T06:57:45Z,2018-04-08T06:57:45Z,43,171
0,135286,0,2018-03-08T08:11:12Z,2018-04-08T08:11:12Z,29,95
0,131489,10,2018-03-08T08:53:13Z,2018-04-08T08:53:13Z,59,166
1,130371,7,2018-03-08T09:13:03Z,2018-04-08T09:13:03Z,6,21
0,138565,8,2018-03-08T09:18:46Z,2018-04-08T09:18:46Z,10,31
0,139939,8,2018-03-08T09:25:17Z,2018-04-08T09:25:17Z,5,19
0,134467,0,2018-03-08T09:45:24Z,2018-04-08T09:45:24Z,3,12
1,126287,10,2018-03-08T10:05:26Z,2018-04-08T10:05:26Z,15,39
0,132578,10,2018-03-08T10:14:10Z,2018-04-08T10:14:10Z,3,6
0,138792,7,2018-03-08T11:25:02Z,2018-04-08T11:25:02Z,120,343
0,139720,7,2018-03-08T11:48:02Z,2018-04-08T11:48:02Z,129,383
0,132744,10,2018-03-08T11:59:23Z,2018-04-08T11:59:23Z,4,21
0,135928,3,2018-03-08T12:30:36Z,2018-04-08T12:30:36Z,28,33
1,128914,9,2018-03-08T13:50:25Z,2018-04-08T13:50:25Z,74,222
0,137060,3,2018-03-08T14:22:29Z,2018-04-08T14:22:29Z,34,134
0,139028,8,2018-03-08T14:23:47Z,2018-04-08T14:23:47Z,5,16
1,130149,5,2018-03-08T14:39:25Z,2018-04-08T14:39:25Z,72,77
0,140398,8,2018-03-08T14:55:49Z,2018-04-08T14:55:49Z,6,22
1,126050,10,2018-03-08T15:12:55Z,2018-04-08T15:12:55Z,25,47
0,136117,6,2018-03-08T15:16:55Z,2018-04-08T15:16:55Z,13,35
0,138622,7,2018-03-08T15:59:09Z,2018-04-08T15:59:09Z,10,36
0,135314,3,2018-03-08T16:30:20Z,2018-04-08T16:30:20Z,20,55
0,130455,10,2018-03-08T16:33:04Z,2018-04-08T16:33:04Z,35,95
1,129316,5,2018-03-08T17:15:40Z,2018-04-08T17:15:40Z,99,256
0,136024,2,2018-03-08T17:22:15Z,2018-04-08T17:22:15Z,21,68
0,134343,2,2018-03-08T17:33:06Z,2018-04-08T17:33:06Z,110,400
0,138439,7,2018-03-08T18:26:33Z,2018-04-08T18:26:33Z,5,15
0,132940,9,2018-03-08T18:30:52Z,2018-04-08T18:30:52Z,43,141
1,129589,0,2018-03-08T20:12:19Z,2018-04-08T20:12:19Z,4,11
1,126542,9,2018-03-08T21:11:37Z,2018-04-08T21:11:37Z,45,196
0,140648,8,2018-03-08T21:47:09Z,2018-04-08T21:47:09Z,14,48
0,139976,7,2018-03-08T21:51:28Z,2018-04-08T21:51:28Z,4,16
1,127039,9,2018-03-08T22:54:17Z,2018-04-08T22:54:17Z,4,8
1,127861,9,2018-03-08T23:21:32Z,2018-04-08T23:21:32Z,28,69
0,139764,7,2018-03-08T23:34:27Z,2018-04-08T23:34:27Z,72,193
0,137910,3,2018-03-09T01:01:58Z,2018-04-09T01:01:58Z,7,25
1,127736,9,2018-03-09T01:12:46Z,2018-04-09T01:12:46Z,5,28
0,138636,8,2018-03-09T02:19:25Z,2018-04-09T02:19:25Z,13,33
1,128062,10,2018-03-09T02:30:01Z,2018-04-09T02:30:01Z,7,37
1,128705,10,2018-03-09T04:06:30Z,2018-04-09T04:06:30Z,100,333
0,136931,1,2018-03-09T04:25:12Z,2018-04-09T04:25:12Z,141,788
0,135973,3,2018-03-09T05:43:51Z,2018-04-09T05:43:51Z,68,200
0,134799,4,2018-03-09T06:01:18Z,2018-04-09T06:01:18Z,19,44
1,126447,10,2018-03-09T06:07:34Z,2018-04-09T06:07:34Z,16,34
0,135141,1,2018-03-09T06:11:11Z,2018-04-09T06:11:11Z,26,48
1,129210,6,2018-03-09T06:29:00Z,2018-04-09T06:29:00Z,66,229
0,132345,9,2018-03-09T07:53:24Z,2018-04-09T07:53:24Z,94,323
0,139555,8,2018-03-09T08:39:54Z,2018-04-09T08:39:54Z,5,18
0,135517,4,2018-03-09T09:27:22Z,2018-04-09T09:27:22Z,3,14
0,140265,8,2018-03-09T09:34:06Z,2018-04-09T09:34:06Z,12,42
1,128861,10,2018-03-09T09:43:09Z,2018-04-09T09:43:09Z,84,216
0,138893,7,2018-03-09T09:59:41Z,2018-04-09T09:59:41Z,46,87
0,137112,1,2018-03-09T11:08:40Z,2018-04-09T11:08:40Z,91,171
1,129558,0,2018-03-09T12:13:20Z,2018-04-09T12:13:20Z,7,22
0,137798,1,2018-03-09T13:09:52Z,2018-04-09T13:09:52Z,36,104
0,130698,10,2018-03-09T13:27:47Z,2018-04-09T13:27:47Z,4,15
0,139573,7,2018-03-09T13:47:09Z,2018-04-09T13:47:09Z,74,94
1,128711,9,2018-03-09T13:50:46Z,2018-04-09T13:50:46Z,5,2
0,131105,9,2018-03-09T14:45:43Z,2018-04-09T14:45:43Z,21,66
0,133330,10,2018-03-09T14:47:32Z,2018-04-09T14:47:32Z,18,118
1,129204,0,2018-03-09T15:09:31Z,2018-04-09T15:09:31Z,27,83
0,130687,9,2018-03-09T15:14:41Z,2018-04-09T15:14:41Z,85,311
0,132228,10,2018-03-09T15:56:26Z,2018-04-09T15:56:26Z,83,304
0,134882,4,2018-03-09T17:54:52Z,2018-04-09T17:54:52Z,54,287
0,133157,9,2018-03-09T18:52:12Z,2018-04-09T18:52:12Z,34,113
1,129212,0,2018-03-09T19:18:23Z,2018-04-09T19:18:23Z,16,45
0,139282,8,2018-03-09T19:36:00Z,2018-04-09T19:36:00Z,74,329
1,129674,3,2018-03-09T19:53:55Z,2018-04-09T19:53:55Z,14,59
0,130892,10,2018-03-09T20:38:24Z,2018-04-09T20:38:24Z,5,15
0,131128,10,2018-03-09T21:02:17Z,2018-04-09T21:02:17Z,21,69
1,129876,4,2018-03-09T21:03:56Z,2018-04-09T21:03:56Z,9,39
0,138359,8,2018-03-09T23:02:31Z,2018-04-09T23:02:31Z,5,15
0,137627,0,2018-03-09T23:49:10Z,2018-04-09T23:49:10Z,4,17
0,138993,8,2018-03-10T00:38:28Z,2018-04-10T00:38:28Z,7,24
0,135807,0,2018-03-10T00:45:37Z,2018-04-10T00:45:37Z,12,35
1,129812,3,2018-03-10T01:29:12Z,2018-04-10T01:29:12Z,44,172
0,132825,10,2018-03-10T01:45:22Z,2018-04-10T01:45:22Z,115,351
0,135497,6,2018-03-10T02:05:23Z,2018-04-10T02:05:23Z,3,10
0,134301,3,2018-03-10T02:06:48Z,2018-04-10T02:06:48Z,9,26
0,130492,10,2018-03-10T02:09:26Z,2018-04-10T02:09:26Z,39,74
0,138557,7,2018-03-10T02:40:58Z,2018-04-10T02:40:58Z,7,22
0,133346,10,2018-03-10T03:48:41Z,2018-04-10T03:48:41Z,25,80
1,128923,10,2018-03-10T04:00:31Z,2018-04-10T04:00:31Z,6,24
0,136009,4,2018-03-10T04:32:44Z,2018-04-10T04:32:44Z,26,61
1,126303,9,2018-03-10T04:40:12Z,2018-04-10T04:40:12Z,16,56
1,126026,10,2018-03-10T05:13:38Z,2018-04-10T05:13:38Z,111,330
1,129997,3,2018-03-10T06:36:00Z,2018-04-10T06:36:00Z,17,58
0,133472,10,2018-03-10T06:42:52Z,2018-04-10T06:42:52Z,106,479
0,139084,7,2018-03-10T07:10:27Z,2018-04-10T07:10:27Z,5,12
0,137927,2,2018-03-10T07:40:53Z,2018-04-10T07:40:53Z,6,10
0,135088,6,2018-03-10T08:08:10Z,2018-04-10T08:08:10Z,51,148
0,133676,9,2018-03-10T10:02:36Z,2018-04-10T10:02:36Z,3,6
0,136976,0,2018-03-10T10:20:05Z,2018-04-10T10:20:05Z,4,8
0,132001,10,2018-03-10T11:29:41Z,2018-04-10T11:29:41Z,23,102
1,129358,5,2018-03-10T11:31:20Z,2018-04-10T11:31:20Z,7,16
1,126168,9,2018-03-10T12:35:48Z,2018-04-10T12:35:48Z,5,15
0,135018,0,2018-03-10T13:13:25Z,2018-04-10T13:13:25Z,10,35
0,132912,9,2018-03-10T13:17:28Z,2018-04-10T13:17:28Z,15,14
0,133931,10,2018-03-10T14:15:04Z,2018-04-10T14:15:04Z,86,409
1,129664,0,2018-03-10T14:24:36Z,2018-04-10T14:24:36Z,71,235
0,133213,9,2018-03-10T14:38:12Z,2018-04-10T14:38:12Z,74,219
0,138716,7,2018-03-10T14:57:48Z,2018-04-10T14:57:48Z,26,60
0,135678,0,2018-03-10T15:06:36Z,2018-04-10T15:06:36Z,12,30
1,128619,10,2018-03-10T15:45:04Z,2018-04-10T15:45:04Z,130,257
0,136552,5,2018-03-10T16:21:47Z,2018-04-10T16:21:47Z,4,13
0,137299,4,2018-03-10T17:51:03Z,2018-04-10T17:51:03Z,3,11
0,134603,2,2018-03-10T18:11:19Z,2018-04-10T18:11:19Z,34,92
1,128820,10,2018-03-10T18:26:28Z,2018-04-10T18:26:28Z,131,313
0,134792,3,2018-03-10T18:35:05Z,2018-04-10T18:35:05Z,10,32
0,134994,2,2018-03-10T18:51:45Z,2018-04-10T18:51:45Z,10,15
0,136137,6,2018-03-10T19:15:27Z,2018-04-10T19:15:27Z,3,7
1,129836,0,2018-03-10T19:17:51Z,2018-04-10T19:17:51Z,3,5
1,129392,6,2018-03-10T19:27:22Z,2018-04-10T19:27:22Z,41,156
0,138258,7,2018-03-10T19:33:45Z,2018-04-10T19:33:45Z,48,133
0,131755,10,2018-03-10T19:43:26Z,2018-04-10T19:43:26Z,3,8
1,130328,7,2018-03-10T19:44:43Z,2018-04-10T19:44:43Z,13,41
0,139947,7,2018-03-10T21:06:09Z,2018-04-10T21:06:09Z,10,8
0,138343,7,2018-03-10T21:17:46Z,2018-04-10T21:17:46Z,4,13
0,131060,9,2018-03-10T22:34:04Z,2018-04-10T22:34:04Z,13,61
0,131072,10,2018-03-10T23:25:27Z,2018-04-10T23:25:27Z,24,45
0,131698,10,2018-03-10T23:37:56Z,2018-04-10T23:37:56Z,12,38
1,129218,5,2018-03-11T01:26:11Z,2018-04-11T01:26:11Z,38,170
1,129443,2,2018-03-11T01:39:22Z,2018-04-11T01:39:22Z,11,33
0,130645,9,2018-03-11T03:14:16Z,2018-04-11T03:14:16Z,7,10
0,131469,10,2018-03-11T04:36:30Z,2018-04-11T04:36:30Z,34,52
0,131588,9,2018-03-11T05:27:37Z,2018-04-11T05:27:37Z,108,508
1,129717,4,2018-03-11T05:55:04Z,2018-04-11T05:55:04Z,7,25
0,136806,5,2018-03-11T07:10:28Z,2018-04-11T07:10:28Z,8,27
0,132649,10,2018-03-11T07:14:06Z,2018-04-11T07:14:06Z,6,12
0,136540,3,2018-03-11T08:01:22Z,2018-04-11T08:01:22Z,61,232
0,134517,1,2018-03-11T09:52:46Z,2018-04-11T09:52:46Z,133,474
0,131356,10,2018-03-11T10:34:47Z,2018-04-11T10:34:47Z,21,37
0,132151,10,2018-03-11T10:58:45Z,2018-04-11T10:58:45Z,11,18
1,129968,1,2018-03-11T11:30:23Z,2018-04-11T11:30:23Z,3,9
0,134443,3,2018-03-11T13:09:26Z,2018-04-11T13:09:26Z,10,11
0,140160,8,2018-03-11T13:11:38Z,2018-04-11T13:11:38Z,140,316
0,136142,2,2018-03-11T13:27:10Z,2018-04-11T13:27:10Z,6,15
0,136681,2,2018-03-11T14:00:55Z,2018-04-11T14:00:55Z,83,216
1,126171,9,2018-03-11T14:54:40Z,2018-04-11T14:54:40Z,21,45
0,138765,7,2018-03-11T15:18:28Z,2018-04-11T15:18:28Z,43,106
1,127926,10,2018-03-11T15:48:55Z,2018-04-11T15:48:55Z,5,16
0,130551,9,2018-03-11T16:08:35Z,2018-04-11T16:08:35Z,5,16
1,127126,9,2018-03-11T16:31:11Z,2018-04-11T16:31:11Z,17,50
0,139791,8,2018-03-11T16:59:32Z,2018-04-11T16:59:32Z,66,244
0,137415,1,2018-03-11T19:34:58Z,2018-04-11T19:34:58Z,42,150
0,135473,0,2018-03-11T20:17:25Z,2018-04-11T20:17:25Z,24,40
1,129863,1,2018-03-11T20:28:16Z,2018-04-11T20:28:16Z,119,287
0,137126,2,2018-03-11T21:25:56Z,2018-04-11T21:25:56Z,15,61
0,138729,7,2018-03-11T23:03:56Z,2018-04-11T23:03:56Z,18,71
0,135745,2,2018-03-11T23:11:04Z,2018-04-11T23:11:04Z,104,255
0,131918,10,2018-03-11T23:22:08Z,2018-04-11T23:22:08Z,4,12
0,139496,7,2018-03-11T23:30:42Z,2018-04-11T23:30:42Z,108,372
1,128134,9,2018-03-11T23:36:07Z,2018-04-11T23:36:07Z,55,0
0,130641,10,2018-03-11T23:42:34Z,2018-04-11T23:42:34Z,10,23
0,132103,10,2018-03-12T01:29:32Z,2018-04-12T01:29:32Z,20,88
0,133812,10,2018-03-12T02:00:16Z,2018-04-12T02:00:16Z,34,133
0,131774,9,2018-03-12T02:02:05Z,2018-04-12T02:02:05Z,104,64
0,132498,9,2018-03-12T02:32:02Z,2018-04-12T02:32:02Z,138,129
0,138174,7,2018-03-12T02:56:59Z,2018-04-12T02:56:59Z,60,225
0,140280,7,2018-03-12T03:44:57Z,2018-04-12T03:44:57Z,6,14
0,133850,9,2018-03-12T03:57:44Z,2018-04-12T03:57:44Z,23,107
1,128267,9,2018-03-12T04:14:20Z,2018-04-12T04:14:20Z,17,54
0,139365,7,2018-03-12T04:41:30Z,2018-04-12T04:41:30Z,9,39
0,132420,9,2018-03-12T05:29:34Z,2018-04-12T05:29:34Z,34,89
0,137407,0,2018-03-12T05:40:24Z,2018-04-12T05:40:24Z,6,10
0,136423,2,2018-03-12T05:58:57Z,2018-04-12T05:58:57Z,20,53
1,130126,4,2018-03-12T06:12:16Z,2018-04-12T06:12:16Z,135,438
0,138810,7,2018-03-12T06:36:52Z,2018-04-12T06:36:52Z,3,10
0,139292,7,2018-03-12T06:44:21Z,2018-04-12T06:44:21Z,38,125
0,132386,10,2018-03-12T06:59:00Z,2018-04-12T06:59:00Z,68,70
1,127995,10,2018-03-12T08:18:17Z,2018-04-12T08:18:17Z,3,7
0,135110,4,2018-03-12T08:26:22Z,2018-04-12T08:26:22Z,12,30
0,137427,0,2018-03-12T09:35:23Z,2018-04-12T09:35:23Z,128,80
1,127940,9,2018-03-12T09:43:59Z,2018-04-12T09:43:59Z,114,188
1,127316,9,2018-03-12T10:07:16Z,2018-04-12T10:07:16Z,107,310
0,138275,8,2018-03-12T10:07:40Z,2018-04-12T10:07:40Z,34,108
0,131696,10,2018-03-12T10:09:36Z,2018-04-12T10:09:36Z,136,206
0,139503,7,2018-03-12T10:41:56Z,2018-04-12T10:41:56Z,3,8
0,131418,9,2018-03-12T10:46:19Z,2018-04-12T10:46:19Z,77,225
0,140344,8,2018-03-12T11:29:44Z,2018-04-12T11:29:44Z,14,29
0,132091,10,2018-03-12T11:45:54Z,2018-04-12T11:45:54Z,76,136
0,136262,5,2018-03-12T12:10:48Z,2018-04-12T12:10:48Z,3,11
0,130816,10,2018-03-12T12:13:29Z,2018-04-12T12:13:29Z,108,392
0,133199,9,2018-03-12T12:24:24Z,2018-04-12T12:24:24Z,6,12
0,138809,8,2018-03-12T12:36:32Z,2018-04-12T12:36:32Z,136,385
0,140095,8,2018-03-12T12:52:27Z,2018-04-12T12:52:27Z,143,509
0,131161,9,2018-03-12T13:10:26Z,2018-04-12T13:10:26Z,26,59
1,129890,2,2018-03-12T14:19:19Z,2018-04-12T14:19:19Z,3,10
0,140560,7,2018-03-12T14:38:49Z,2018-04-12T14:38:49Z,7,22
0,138540,8,2018-03-12T15:16:47Z,2018-04-12T15:16:47Z,55,93
0,132619,9,2018-03-12T15:17:44Z,2018-04-12T15:17:44Z,128,258
0,133272,9,2018-03-12T15:35:51Z,2018-04-12T15:35:51Z,3,7
1,129650,4,2018-03-12T16:06:11Z,2018-04-12T16:06:11Z,3,9
1,126596,10,2018-03-12T16:13:19Z,2018-04-12T16:13:19Z,29,119
1,129570,6,2018-03-12T16:45:29Z,2018-04-12T16:45:29Z,25,68
0,134655,4,2018-03-12T17:55:45Z,2018-04-12T17:55:45Z,73,235
0,133147,10,2018-03-12T17:59:03Z,2018-04-12T17:59:03Z,28,124
0,135149,2,2018-03-12T18:50:23Z,2018-04-12T18:50:23Z,130,285
1,126383,10,2018-03-12T19:00:21Z,2018-04-12T19:00:21Z,7,19
1,130269,1,2018-03-12T19:30:02Z,2018-04-12T19:30:02Z,4,16
0,133719,10,2018-03-12T22:09:07Z,2018-04-12T22:09:07Z,34,85
1,128829,10,2018-03-12T22:34:02Z,2018-04-12T22:34:02Z,4,13
1,127070,9,2018-03-12T23:12:53Z,2018-04-12T23:12:53Z,4,20
0,130633,10,2018-03-12T23:36:31Z,2018-04-12T23:36:31Z,59,22
0,136082,1,2018-03-12T23:41:02Z,2018-04-12T23:41:02Z,20,108
1,127911,10,2018-03-12T23:47:31Z,2018-04-12T23:47:31Z,20,64
0,136878,0,2018-03-12T23:55:08Z,2018-04-12T23:55:08Z,7,10
0,131737,10,2018-03-13T00:03:04Z,2018-04-13T00:03:04Z,4,11
0,131848,9,2018-03-13T00:23:33Z,2018-04-13T00:23:33Z,143,494
0,133496,10,2018-03-13T00:49:37Z,2018-04-13T00:49:37Z,35,81
0,135208,1,2018-03-13T02:14:14Z,2018-04-13T02:14:14Z,101,288
0,136206,6,2018-03-13T02:33:38Z,2018-04-13T02:33:38Z,3,10
0,132468,9,2018-03-13T02:38:55Z,2018-04-13T02:38:55Z,5,16
0,136652,0,2018-03-13T02:44:11Z,2018-04-13T02:44:11Z,28,38
1,130381,7,2018-03-13T03:34:53Z,2018-04-13T03:34:53Z,30,98
1,130192,2,2018-03-13T04:09:17Z,2018-04-13T04:09:17Z,30,90
1,126300,10,2018-03-13T04:11:28Z,2018-04-13T04:11:28Z,124,415
0,136979,4,2018-03-13T04:15:32Z,2018-04-13T04:15:32Z,31,113
0,136748,3,2018-03-13T04:31:21Z,2018-04-13T04:31:21Z,43,187
0,135402,3,2018-03-13T04:43:36Z,2018-04-13T04:43:36Z,72,274
0,131837,10,2018-03-13T04:51:19Z,2018-04-13T04:51:19Z,98,266
1,130268,0,2018-03-13T05:41:36Z,2018-04-13T05:41:36Z,90,218
0,133581,9,2018-03-13T05:51:07Z,2018-04-13T05:51:07Z,59,54
0,139058,8,2018-03-13T07:19:45Z,2018-04-13T07:19:45Z,9,44
1,126089,10,2018-03-13T08:36:09Z,2018-04-13T08:36:09Z,14,20
1,127451,10,2018-03-13T08:36:32Z,2018-04-13T08:36:32Z,18,72
0,133575,10,2018-03-13T08:48:15Z,2018-04-13T08:48:15Z,58,243
0,134855,5,2018-03-13T09:08:24Z,2018-04-13T09:08:24Z,133,243
1,130257,4,2018-03-13T09:43:30Z,2018-04-13T09:43:30Z,98,198
0,136233,6,2018-03-13T09:44:20Z,2018-04-13T09:44:20Z,3,14
0,137016,1,2018-03-13T11:03:41Z,2018-04-13T11:03:41Z,9,36
0,138696,7,2018-03-13T11:32:32Z,2018-04-13T11:32:32Z,15,34
0,136614,2,2018-03-13T12:17:24Z,2018-04-13T12:17:24Z,6,13
0,136664,5,2018-03-13T12:18:02Z,2018-04-13T12:18:02Z,64,269
0,134725,1,2018-03-13T12:19:24Z,2018-04-13T12:19:24Z,56,280
0,135989,5,2018-03-13T12:43:09Z,2018-04-13T12:43:09Z,23,70
0,136581,2,2018-03-13T14:06:13Z,2018-04-13T14:06:13Z,15,50
0,138486,8,2018-03-13T14:23:29Z,2018-04-13T14:23:29Z,23,69
0,133134,9,2018-03-13T14:37:53Z,2018-04-13T14:37:53Z,3,7
0,131783,10,2018-03-13T15:33:09Z,2018-04-13T15:33:09Z,8,21
0,133532,9,2018-03-13T15:50:03Z,2018-04-13T15:50:03Z,3,11
1,128687,9,2018-03-13T16:00:45Z,2018-04-13T16:00:45Z,56,193
0,136192,5,2018-03-13T17:18:51Z,2018-04-13T17:18:51Z,13,38
0,131032,10,2018-03-13T17:55:33Z,2018-04-13T17:55:33Z,57,261
0,140166,7,2018-03-13T18:15:49Z,2018-04-13T18:15:49Z,34,86
0,130933,9,2018-03-13T18:17:53Z,2018-04-13T18:17:53Z,89,221
0,130913,10,2018-03-13T19:23:09Z,2018-04-13T19:23:09Z,21,58
0,136373,3,2018-03-13T19:37:23Z,2018-04-13T19:37:23Z,47,139
0,130788,10,2018-03-13T19:47:42Z,2018-04-13T19:47:42Z,8,25
0,132645,9,2018-03-13T20:05:56Z,2018-04-13T20:05:56Z,31,116
1,125868,10,2018-03-13T20:45:18Z,2018-04-13T20:45:18Z,8,18
0,130971,9,2018-03-13T21:25:54Z,2018-04-13T21:25:54Z,6,15
0,132974,9,2018-03-14T00:13:49Z,2018-04-14T00:13:49Z,22,68
0,138102,7,2018-03-14T00:25:12Z,2018-04-14T00:25:12Z,6,20
1,129425,4,2018-03-14T00:46:31Z,2018-04-14T00:46:31Z,92,385
0,133773,9,2018-03-14T01:42:27Z,2018-04-14T01:42:27Z,56,257
1,127105,9,2018-03-14T01:44:24Z,2018-04-14T01:44:24Z,6,25
